customer_id,age,tenure_months,balance,num_products,is_active,churn
CUST_01287,80,57,0.0,1,0,0
CUST_01288,60,43,108541.02,2,0,1
CUST_01289,38,47,0.0,1,1,0
CUST_01290,51,64,22921.35,3,0,1
CUST_01291,29,13,80816.24,2,0,0
CUST_01292,75,18,126260.15,2,0,1
CUST_01293,31,58,116307.38,2,1,0
CUST_01294,70,42,101434.16,1,1,1
CUST_01295,65,30,0.0,2,1,0
CUST_01296,55,16,0.0,2,1,0
CUST_01297,43,28,78570.91,4,1,0
CUST_01298,51,2,66379.43,1,1,1
CUST_01299,56,15,0.0,1,1,0
CUST_01300,53,3,8579.4,1,1,0
CUST_01301,50,45,0.0,2,1,0
CUST_01302,21,56,191523.28,1,0,1
CUST_01303,58,68,70295.85,1,1,0
CUST_01304,64,25,0.0,1,1,1
CUST_01305,45,54,211078.9,2,1,1
CUST_01306,22,48,0.0,2,0,0
CUST_01307,78,16,11646.46,2,0,0
CUST_01308,38,31,0.0,2,1,1
CUST_01309,63,39,0.0,2,1,1
CUST_01310,25,64,106737.42,1,0,1
CUST_01311,67,28,162315.42,2,0,1
CUST_01312,40,5,43549.41,1,1,1
CUST_01313,65,63,0.0,1,0,1
CUST_01314,67,66,0.0,1,1,1
CUST_01315,36,39,217862.81,2,1,0
CUST_01316,78,36,144476.93,2,0,1
CUST_01317,23,10,152298.6,1,0,0
CUST_01318,29,58,237461.86,2,1,0
CUST_01319,69,62,75498.68,2,0,1
CUST_01320,18,35,139414.57,1,0,1
CUST_01321,20,71,149215.32,2,1,0
CUST_01322,45,72,102145.45,1,0,0
CUST_01323,39,38,26133.35,2,0,0
CUST_01324,65,56,221987.91,2,1,1
CUST_01325,42,7,176155.54,2,1,0
CUST_01326,21,56,38525.74,1,1,0
CUST_01327,54,55,31935.65,2,1,0
CUST_01328,39,59,100702.38,1,1,0
CUST_01329,71,29,23949.34,2,1,1
CUST_01330,60,31,157881.75,1,1,0
CUST_01331,31,15,127393.47,2,1,0
CUST_01332,71,22,124804.54,4,1,0
CUST_01333,70,17,74672.48,2,0,1
CUST_01334,25,68,45264.6,2,0,0
CUST_01335,53,38,0.0,1,1,0
CUST_01336,67,8,0.0,1,1,0
CUST_01337,23,5,106540.06,1,1,0
CUST_01338,23,44,98574.86,3,1,0
CUST_01339,79,61,184506.5,3,1,0
CUST_01340,39,42,175946.07,1,0,0
CUST_01341,43,22,9153.2,1,0,0
CUST_01342,18,22,0.0,4,0,0
CUST_01343,52,72,0.0,4,0,0
CUST_01344,38,64,0.0,1,1,0
CUST_01345,52,2,0.0,1,0,0
CUST_01346,64,71,204563.79,2,1,0
CUST_01347,56,49,0.0,1,1,0
CUST_01348,21,9,0.0,2,1,0
CUST_01349,62,53,34822.48,1,0,1
CUST_01350,58,19,152532.77,2,1,1
CUST_01351,36,58,25635.32,1,1,0
CUST_01352,59,64,59541.4,1,0,1
CUST_01353,60,57,197041.28,2,1,0
CUST_01354,64,16,0.0,1,1,1
CUST_01355,44,48,153135.6,2,1,0
CUST_01356,46,71,33574.75,1,0,0
CUST_01357,42,64,164555.99,2,0,0
CUST_01358,77,21,9492.67,1,1,0
CUST_01359,34,15,230050.32,1,0,0
CUST_01360,46,4,0.0,3,0,1
CUST_01361,39,5,85317.0,2,0,1
CUST_01362,62,55,0.0,1,0,1
CUST_01363,40,37,0.0,3,1,0
CUST_01364,21,24,0.0,1,1,0
CUST_01365,72,72,34317.99,1,1,0
CUST_01366,26,54,53995.4,2,1,0
CUST_01367,36,23,128222.78,1,1,0
CUST_01368,58,36,171053.36,2,1,0
CUST_01369,34,30,15864.15,2,1,0
CUST_01370,21,30,0.0,1,1,0
CUST_01371,80,60,67624.15,3,0,0
CUST_01372,67,69,0.0,1,0,1
CUST_01373,65,71,235371.26,2,1,0
CUST_01374,66,17,194759.49,2,0,0
CUST_01375,64,51,233924.15,2,0,1
CUST_01376,52,39,22729.27,2,1,0
CUST_01377,30,46,98189.48,1,1,0
CUST_01378,49,50,110165.55,2,1,0
CUST_01379,65,25,0.0,1,1,0
CUST_01380,36,24,0.0,1,0,0
CUST_01381,35,31,138078.2,1,1,0
CUST_01382,26,51,0.0,2,1,1
CUST_01383,80,53,154766.45,2,1,0
CUST_01384,48,40,94649.37,1,0,0
CUST_01385,45,45,58256.34,2,1,1
CUST_01386,42,16,0.0,1,0,0
CUST_01387,73,24,0.0,2,1,1
CUST_01388,25,60,244719.75,1,0,0
CUST_01389,70,27,0.0,1,1,1
CUST_01390,78,56,247056.25,1,0,1
CUST_01391,77,37,19320.29,2,0,0
CUST_01392,26,6,97022.06,2,0,0
CUST_01393,63,6,49570.91,1,0,1
CUST_01394,34,55,147249.11,1,1,0
CUST_01395,52,16,11936.85,2,0,1
CUST_01396,64,65,0.0,3,0,0
CUST_01397,72,56,0.0,2,1,1
CUST_01398,67,31,12487.76,2,0,1
CUST_01399,48,30,7628.87,2,0,1
CUST_01400,43,41,4903.12,2,1,0
CUST_01401,60,51,0.0,2,1,0
CUST_01402,18,37,0.0,2,1,1
CUST_01403,42,35,200659.82,1,1,0
CUST_01404,47,21,198110.31,2,0,1
CUST_01405,48,8,154207.43,1,1,0
CUST_01406,26,67,202111.27,2,0,0
CUST_01407,38,67,216909.69,1,1,0
CUST_01408,73,38,165630.27,2,0,0
CUST_01409,24,15,11601.69,2,1,0
CUST_01410,65,43,194887.99,1,1,0
CUST_01411,66,58,173828.97,1,0,0
CUST_01412,58,28,186822.51,1,0,0
CUST_01413,37,65,0.0,1,0,1
CUST_01414,54,47,49191.62,1,0,0
CUST_01415,18,11,33281.09,1,0,0
CUST_01416,21,31,0.0,2,1,1
CUST_01417,20,50,132898.12,3,1,0
CUST_01418,41,17,209681.58,1,1,0
CUST_01419,19,62,0.0,2,0,0
CUST_01420,54,58,0.0,2,0,1
CUST_01421,60,68,116214.69,2,0,1
CUST_01422,80,14,199210.65,2,1,0
CUST_01423,34,37,104200.84,1,0,0
CUST_01424,32,50,0.0,2,0,1
CUST_01425,22,59,55673.49,3,0,0
CUST_01426,52,6,19129.23,1,1,0
CUST_01427,79,64,65474.38,2,1,0
CUST_01428,63,49,0.0,1,1,0
CUST_01429,37,64,0.0,1,1,0
CUST_01430,61,46,182050.3,1,1,1
CUST_01431,20,7,219325.76,1,1,0
CUST_01432,36,72,218875.57,1,0,1
CUST_01433,50,7,128949.09,1,0,0
CUST_01434,51,69,96614.9,1,1,0
CUST_01435,62,68,26747.73,3,0,0
CUST_01436,64,41,66995.91,1,0,1
CUST_01437,33,34,0.0,1,1,0
CUST_01438,50,46,133027.44,1,1,0
CUST_01439,78,25,134026.52,1,0,1
CUST_01440,53,18,66046.71,1,1,1
CUST_01441,79,50,0.0,2,1,1
CUST_01442,46,38,0.0,2,1,0
CUST_01443,43,58,159209.69,2,0,1
CUST_01444,42,8,17039.09,1,1,0
CUST_01445,64,36,0.0,1,1,1
CUST_01446,73,8,0.0,1,0,1
CUST_01447,31,21,72228.29,2,0,0
CUST_01448,41,54,155521.9,1,0,0
CUST_01449,49,44,156587.72,1,1,0
CUST_01450,52,14,129517.11,1,1,0
CUST_01451,32,70,0.0,2,1,0
CUST_01452,52,18,47860.08,2,0,0
CUST_01453,48,43,229597.71,2,1,0
CUST_01454,27,30,0.0,1,0,0
CUST_01455,63,6,87161.8,1,0,0
CUST_01456,66,54,0.0,2,0,0
CUST_01457,26,3,165188.07,2,1,1
CUST_01458,56,15,146492.3,2,0,0
CUST_01459,61,3,27299.02,3,1,0
CUST_01460,32,28,55330.76,1,1,1
CUST_01461,39,13,174524.13,1,1,0
CUST_01462,18,69,0.0,1,1,0
CUST_01463,47,14,0.0,4,0,0
CUST_01464,79,45,49491.27,1,0,0
CUST_01465,24,61,18229.89,1,1,0
CUST_01466,59,26,169328.34,2,0,0
CUST_01467,75,41,35266.04,1,1,0
CUST_01468,30,12,3738.2,1,0,0
CUST_01469,63,62,0.0,2,0,0
CUST_01470,57,35,88918.55,2,1,0
CUST_01471,48,43,3620.44,3,0,0
CUST_01472,57,25,90305.47,2,1,0
CUST_01473,75,58,3763.82,3,0,0
CUST_01474,42,65,0.0,1,0,0
CUST_01475,59,47,0.0,2,1,0
CUST_01476,27,53,0.0,2,1,0
CUST_01477,26,25,4351.09,1,0,0
CUST_01478,80,70,62872.98,2,1,0
CUST_01479,54,49,3849.59,1,1,0
CUST_01480,66,9,4960.59,2,0,0
CUST_01481,64,65,38354.37,2,1,1
CUST_01482,19,22,0.0,2,1,1
CUST_01483,44,37,105635.55,1,1,0
CUST_01484,36,53,74468.66,2,1,0
CUST_01485,52,16,0.0,2,0,0
CUST_01486,53,52,0.0,2,0,0
CUST_01487,19,54,98775.96,1,1,0
CUST_01488,79,57,0.0,1,1,1
CUST_01489,72,7,48369.64,2,0,1
CUST_01490,67,55,161112.81,2,0,1
CUST_01491,42,53,177278.96,1,1,1
CUST_01492,73,58,0.0,2,1,1
CUST_01493,53,42,182969.08,2,0,0
CUST_01494,31,15,174971.01,1,1,0
CUST_01495,43,46,31395.56,2,1,0
CUST_01496,59,72,33608.06,2,0,0
CUST_01497,46,12,55651.71,2,1,0
CUST_01498,59,18,0.0,2,0,1
CUST_01499,38,18,212223.6,1,1,0
CUST_01500,71,12,174955.87,2,1,0
CUST_01501,56,6,46928.19,1,0,0
CUST_01502,41,27,124801.26,1,1,0
CUST_01503,48,19,146737.57,2,0,1
CUST_01504,49,19,0.0,3,1,0
CUST_01505,59,67,73312.46,1,1,0
CUST_01506,32,27,70158.12,2,0,1
CUST_01507,73,46,0.0,1,1,0
CUST_01508,25,52,9961.87,2,1,0
CUST_01509,23,55,0.0,2,1,0
CUST_01510,55,40,46879.52,2,1,0
CUST_01511,27,12,181498.21,1,1,0
CUST_01512,37,26,0.0,1,1,0
CUST_01513,32,25,83795.68,1,1,0
CUST_01514,49,18,0.0,1,0,1
CUST_01515,40,32,124878.06,1,1,0
CUST_01516,74,2,239265.24,1,0,1
CUST_01517,69,14,168295.09,1,1,0
CUST_01518,79,68,0.0,2,1,0
CUST_01519,55,28,82004.34,1,1,0
CUST_01520,43,2,144051.85,1,0,1
CUST_01521,21,44,176928.54,2,0,1
CUST_01522,48,23,56070.54,2,0,0
CUST_01523,54,54,85184.94,2,1,0
CUST_01524,77,1,0.0,3,1,0
CUST_01525,22,26,43621.62,2,0,1
CUST_01526,71,39,198740.68,2,1,0
CUST_01527,61,9,140340.73,1,0,1
CUST_01528,57,4,0.0,1,0,1
CUST_01529,20,45,53907.24,3,1,0
CUST_01530,53,54,192198.95,1,0,0
CUST_01531,49,69,49484.1,4,1,0
CUST_01532,73,53,22696.57,1,0,1
CUST_01533,57,46,58583.0,2,0,1
CUST_01534,50,45,0.0,2,1,0
CUST_01535,37,18,0.0,2,1,1
CUST_01536,34,13,112113.2,1,0,1
CUST_01537,40,33,43626.96,1,0,1
CUST_01538,29,31,0.0,3,0,0
CUST_01539,65,15,0.0,2,0,1
CUST_01540,78,4,189473.0,1,1,0
CUST_01541,50,69,206613.13,1,1,0
CUST_01542,52,55,0.0,2,1,0
CUST_01543,66,5,72669.42,1,1,1
CUST_01544,71,22,0.0,2,1,0
CUST_01545,69,57,116650.01,2,1,0
CUST_01546,55,37,0.0,2,0,1
CUST_01547,80,53,43323.99,1,1,0
CUST_01548,68,28,0.0,1,0,1
CUST_01549,44,60,60451.96,2,0,0
CUST_01550,24,13,0.0,2,1,0
CUST_01551,74,68,175368.19,2,1,0
CUST_01552,72,28,49825.43,3,1,0
CUST_01553,40,26,0.0,1,0,0
CUST_01554,78,13,200680.01,1,1,0
CUST_01555,72,3,135062.69,3,0,0
CUST_01556,75,67,170334.97,2,0,0
CUST_01557,25,45,149638.03,1,1,0
CUST_01558,55,22,134940.59,1,0,1
CUST_01559,34,11,143857.99,1,0,0
CUST_01560,77,71,46441.64,1,1,0
CUST_01561,22,42,198612.06,1,0,0
CUST_01562,61,10,178609.96,2,0,1
CUST_01563,26,47,107724.85,2,0,1
CUST_01564,24,33,0.0,2,1,0
CUST_01565,73,35,0.0,3,1,1
CUST_01566,44,13,30731.98,1,0,0
CUST_01567,58,19,0.0,2,0,0
CUST_01568,40,45,232141.52,1,1,0
CUST_01569,64,12,246841.84,2,1,0
CUST_01570,36,9,0.0,1,1,0
CUST_01571,36,30,0.0,2,1,0
CUST_01572,50,66,0.0,1,1,1
CUST_01573,50,26,130585.67,1,1,0
CUST_01574,38,39,184953.3,1,1,0
CUST_01575,75,45,53768.63,1,0,1
CUST_01576,72,46,90376.52,1,1,0
CUST_01577,58,32,43669.17,1,1,0
CUST_01578,58,4,0.0,2,1,1
CUST_01579,44,43,77669.13,1,1,0
CUST_01580,69,58,0.0,1,0,1
CUST_01581,67,15,164674.29,2,1,1
CUST_01582,77,13,172892.1,2,1,0
CUST_01583,40,62,33773.96,2,0,1
CUST_01584,41,32,118752.32,2,1,0
CUST_01585,22,48,0.0,2,1,0
CUST_01586,80,7,78251.79,1,1,0
CUST_01587,78,31,118167.82,1,0,1
CUST_01588,56,27,247938.86,1,1,0
CUST_01589,45,42,28353.62,2,0,0
CUST_01590,20,38,0.0,3,1,0
CUST_01591,54,49,0.0,2,1,1
CUST_01592,33,69,41160.12,2,1,0
CUST_01593,41,21,24766.22,1,0,0
CUST_01594,41,62,145744.29,2,1,0
CUST_01595,71,37,9448.29,1,0,1
CUST_01596,67,21,244047.98,2,0,1
CUST_01597,68,61,214255.5,2,0,0
CUST_01598,47,59,127582.4,1,0,0
CUST_01599,71,50,0.0,1,1,0
CUST_01600,69,58,144598.19,2,1,0
CUST_01601,57,42,100382.15,1,0,0
CUST_01602,78,56,0.0,2,1,0
CUST_01603,50,40,123765.01,1,0,0
CUST_01604,48,41,0.0,2,1,0
CUST_01605,60,42,0.0,2,0,0
CUST_01606,74,43,0.0,1,1,1
CUST_01607,26,61,171147.84,2,0,0
CUST_01608,44,70,0.0,1,1,0
CUST_01609,73,28,0.0,3,0,0
CUST_01610,27,72,73545.45,3,0,1
CUST_01611,41,36,35813.98,1,0,0
CUST_01612,71,12,130748.52,3,1,0
CUST_01613,30,23,0.0,2,1,0
CUST_01614,28,50,40580.09,1,1,0
CUST_01615,23,55,96913.32,2,0,0
CUST_01616,33,8,215174.61,2,1,0
CUST_01617,54,50,0.0,2,0,1
CUST_01618,33,2,0.0,2,0,1
CUST_01619,24,19,164012.46,1,0,0
CUST_01620,79,64,44834.58,2,1,0
CUST_01621,19,52,200849.81,1,1,0
CUST_01622,22,35,206519.55,1,1,0
CUST_01623,31,15,118472.29,2,0,0
CUST_01624,53,19,242298.47,1,1,0
CUST_01625,76,56,98158.6,2,1,0
CUST_01626,75,62,36852.22,3,0,1
CUST_01627,34,31,0.0,3,1,0
CUST_01628,35,72,0.0,2,1,0
CUST_01629,50,66,107467.58,1,1,0
CUST_01630,23,4,0.0,2,1,0
CUST_01631,62,46,141949.44,1,0,0
CUST_01632,52,15,209630.93,1,0,0
CUST_01633,48,16,141438.84,2,1,0
CUST_01634,78,55,87017.9,1,0,1
CUST_01635,55,72,0.0,2,1,1
CUST_01636,44,41,148982.45,2,1,0
CUST_01637,54,24,0.0,1,1,1
CUST_01638,77,56,159088.4,2,1,0
CUST_01639,39,40,62588.72,1,1,0
CUST_01640,48,72,221112.95,2,1,0
CUST_01641,33,71,144051.18,3,1,0
CUST_01642,74,11,231081.62,3,0,0
CUST_01643,77,5,167070.95,3,1,0
CUST_01644,63,4,241152.0,2,1,1
CUST_01645,34,71,0.0,2,0,1
CUST_01646,24,24,0.0,3,1,0
CUST_01647,31,30,198126.91,2,0,1
CUST_01648,76,56,138147.6,1,1,0
CUST_01649,58,11,0.0,2,1,0
CUST_01650,50,61,114573.13,1,0,0
CUST_01651,46,34,180707.09,1,1,0
CUST_01652,47,47,220948.72,1,0,1
CUST_01653,41,62,144567.39,1,1,0
CUST_01654,78,5,30225.36,2,0,0
CUST_01655,20,1,0.0,2,0,1
CUST_01656,67,44,210085.7,1,1,0
CUST_01657,42,69,214989.09,3,1,0
CUST_01658,49,34,82537.82,2,1,0
CUST_01659,62,67,36654.45,1,0,1
CUST_01660,62,25,36234.69,2,0,1
CUST_01661,78,45,117247.47,2,1,0
CUST_01662,32,67,94706.45,1,0,0
CUST_01663,41,71,195385.89,4,1,0
CUST_01664,23,39,95706.31,1,0,0
CUST_01665,80,32,73819.71,2,0,1
CUST_01666,21,28,0.0,3,1,0
CUST_01667,73,35,0.0,3,0,0
CUST_01668,40,22,228923.87,2,1,1
CUST_01669,60,38,157969.93,4,1,0
CUST_01670,56,42,0.0,2,1,0
CUST_01671,19,20,0.0,3,1,0
CUST_01672,71,20,159270.76,3,0,0
CUST_01673,59,41,112749.42,2,1,1
CUST_01674,39,58,0.0,1,0,0
CUST_01675,41,12,243985.98,1,0,0
CUST_01676,18,23,0.0,1,0,1
CUST_01677,58,2,0.0,3,1,0
CUST_01678,29,6,113806.28,2,1,0
CUST_01679,29,41,106182.64,1,1,0
CUST_01680,74,43,148468.48,2,1,0
CUST_01681,80,32,43688.92,3,1,1
CUST_01682,33,44,42567.22,1,0,0
CUST_01683,77,42,0.0,2,0,1
CUST_01684,40,32,5752.96,1,1,0
CUST_01685,44,56,241486.83,1,1,0
CUST_01686,66,3,12609.34,2,1,0
CUST_01687,26,32,202902.94,2,0,0
CUST_01688,62,24,73644.78,1,0,1
CUST_01689,21,57,144962.77,2,1,1
CUST_01690,22,49,145154.95,1,0,0
CUST_01691,35,23,158622.27,1,0,0
CUST_01692,35,70,175097.69,1,1,1
CUST_01693,43,72,0.0,1,1,0
CUST_01694,44,65,122431.17,1,1,0
CUST_01695,50,48,7230.65,1,0,0
CUST_01696,79,56,0.0,2,1,0
CUST_01697,67,23,0.0,1,1,1
CUST_01698,38,27,147706.69,2,1,0
CUST_01699,32,23,214404.7,1,0,0
CUST_01700,73,14,0.0,3,0,1
CUST_01701,60,66,0.0,1,1,0
CUST_01702,37,39,249635.33,1,1,0
CUST_01703,69,1,173088.53,1,1,1
CUST_01704,31,37,38934.66,2,1,0
CUST_01705,68,2,90086.37,1,1,0
CUST_01706,31,28,185286.02,1,0,1
CUST_01707,61,9,0.0,1,1,0
CUST_01708,46,38,0.0,2,0,1
CUST_01709,40,56,0.0,1,1,1
CUST_01710,49,57,29349.66,2,1,0
CUST_01711,41,35,178209.24,1,1,0
CUST_01712,33,70,197381.05,1,0,0
CUST_01713,30,29,108667.08,1,1,0
CUST_01714,27,69,69467.78,2,0,1
CUST_01715,56,51,51559.49,1,1,0
CUST_01716,65,64,152660.02,1,1,0
CUST_01717,30,2,0.0,1,1,0
CUST_01718,18,35,183443.48,2,0,1
CUST_01719,67,28,87745.43,2,0,1
CUST_01720,54,50,71678.05,2,0,1
CUST_01721,46,51,0.0,2,1,0
CUST_01722,23,3,103433.56,3,0,0
CUST_01723,64,64,102945.93,1,1,1
CUST_01724,62,68,0.0,1,1,1
CUST_01725,55,27,129542.81,1,1,0
CUST_01726,35,68,0.0,1,1,1
CUST_01727,61,17,220035.11,2,1,0
CUST_01728,47,68,100795.18,2,0,1
CUST_01729,50,43,0.0,1,1,0
CUST_01730,47,19,190006.66,3,0,1
CUST_01731,78,21,37504.73,1,1,0
CUST_01732,65,28,168101.07,2,0,1
CUST_01733,25,56,0.0,2,1,0
CUST_01734,69,21,39896.24,1,0,1
CUST_01735,48,29,119299.4,3,1,0
CUST_01736,60,57,185011.16,1,0,0
CUST_01737,42,37,158017.0,2,0,0
CUST_01738,40,44,98585.12,2,0,1
CUST_01739,46,27,97462.61,2,0,1
CUST_01740,73,11,18063.92,1,1,1
CUST_01741,36,71,0.0,2,0,0
CUST_01742,41,64,215949.4,2,1,0
CUST_01743,55,19,0.0,2,1,0
CUST_01744,60,61,45755.05,1,1,0
CUST_01745,72,40,0.0,4,0,0
CUST_01746,73,24,78807.91,1,0,0
CUST_01747,53,50,0.0,2,0,0
CUST_01748,23,64,0.0,2,1,0
CUST_01749,64,34,223631.33,1,1,0
CUST_01750,56,21,71883.4,2,1,0
CUST_01751,62,33,61913.58,2,0,1
CUST_01752,80,26,190311.36,1,0,1
CUST_01753,21,51,0.0,2,1,0
CUST_01754,18,50,220684.04,3,1,0
CUST_01755,32,21,0.0,1,1,0
CUST_01756,36,29,49100.52,1,1,0
CUST_01757,19,22,104635.07,1,1,0
CUST_01758,43,70,69509.29,2,1,0
CUST_01759,38,45,145685.06,2,0,0
CUST_01760,22,21,157050.3,4,0,0
CUST_01761,33,15,131373.49,1,1,0
CUST_01762,52,39,241826.68,2,1,0
CUST_01763,70,41,169564.37,2,1,0
CUST_01764,48,6,0.0,1,1,0
CUST_01765,53,18,2726.07,2,1,0
CUST_01766,33,33,1224.56,1,1,0
CUST_01767,18,25,0.0,1,1,1
CUST_01768,64,57,0.0,1,0,1
CUST_01769,49,68,0.0,3,0,0
CUST_01770,38,20,247208.45,1,1,0
CUST_01771,56,16,91969.41,2,1,0
CUST_01772,19,8,179965.22,3,0,0
CUST_01773,72,64,31149.58,2,0,0
CUST_01774,57,43,0.0,1,1,0
CUST_01775,53,21,51332.22,1,1,0
CUST_01776,38,13,243055.88,2,1,0
CUST_01777,66,28,142392.93,2,1,0
CUST_01778,37,3,236136.34,1,1,0
CUST_01779,69,4,3901.95,3,1,0
CUST_01780,32,41,96338.13,1,1,0
CUST_01781,55,45,78420.5,2,1,0
CUST_01782,70,64,0.0,3,1,0
CUST_01783,41,54,50806.98,2,1,1
CUST_01784,27,24,0.0,2,0,0
CUST_01785,68,37,246894.22,1,0,1
CUST_01786,46,54,61758.04,1,1,0
CUST_01787,43,33,0.0,1,1,0
CUST_01788,67,55,23284.38,1,0,0
CUST_01789,54,34,42994.21,1,1,0
CUST_01790,57,6,133693.68,1,1,0
CUST_01791,54,9,145626.96,1,0,0
CUST_01792,55,10,0.0,1,0,0
CUST_01793,28,66,0.0,1,1,0
CUST_01794,65,29,42478.01,1,1,1
CUST_01795,53,35,64865.23,1,1,0
CUST_01796,19,56,71071.05,1,1,0
CUST_01797,48,56,133068.67,2,0,1
CUST_01798,59,69,207352.35,2,0,0
CUST_01799,53,46,82220.05,1,0,1
CUST_01800,70,45,59262.47,1,1,1
CUST_01801,32,7,0.0,2,0,1
CUST_01802,64,23,0.0,1,1,1
CUST_01803,68,36,27592.97,1,1,1
CUST_01804,61,4,146172.23,2,1,1
CUST_01805,69,69,0.0,1,1,1
CUST_01806,59,64,0.0,1,1,1
CUST_01807,19,49,52232.65,2,0,0
CUST_01808,67,38,182424.22,3,1,0
CUST_01809,61,43,141445.58,2,0,0
CUST_01810,41,56,244695.87,1,0,1
CUST_01811,45,24,0.0,1,1,1
CUST_01812,42,34,186678.69,2,0,1
CUST_01813,22,1,6019.22,3,1,0
CUST_01814,78,15,0.0,2,0,0
CUST_01815,76,48,249059.39,2,0,1
CUST_01816,63,48,184327.57,1,1,0
CUST_01817,46,69,205357.02,1,1,0
CUST_01818,74,68,0.0,2,0,0
CUST_01819,52,40,46297.12,1,1,0
CUST_01820,80,6,82423.21,2,1,1
CUST_01821,79,16,0.0,3,0,1
CUST_01822,59,1,117424.0,1,1,0
CUST_01823,46,44,0.0,1,0,0
CUST_01824,30,61,244433.84,1,1,0
CUST_01825,25,41,0.0,2,1,0
CUST_01826,31,21,83735.52,2,1,0
CUST_01827,46,27,115077.2,1,1,0
CUST_01828,71,34,200188.96,1,1,0
CUST_01829,38,55,0.0,2,0,1
CUST_01830,40,58,124141.77,3,1,0
CUST_01831,39,29,80811.09,1,0,0
CUST_01832,28,16,249197.24,2,1,0
CUST_01833,35,57,189588.79,4,1,0
CUST_01834,51,27,54734.21,1,1,0
CUST_01835,66,65,138609.03,1,0,1
CUST_01836,44,41,0.0,2,1,0
CUST_01837,42,72,81115.37,2,1,0
CUST_01838,55,44,9358.51,2,1,0
CUST_01839,28,40,0.0,2,1,0
CUST_01840,30,2,37504.67,2,0,0
CUST_01841,29,13,121723.55,2,1,1
CUST_01842,37,60,0.0,1,1,1
CUST_01843,45,48,69743.16,1,1,0
CUST_01844,26,56,86483.18,2,1,0
CUST_01845,22,51,98148.86,1,1,0
CUST_01846,42,37,39314.48,3,0,0
CUST_01847,59,59,0.0,1,1,0
CUST_01848,39,58,221648.62,1,1,0
CUST_01849,32,53,0.0,2,1,0
CUST_01850,41,20,51626.59,1,0,0
CUST_01851,49,4,0.0,1,1,1
CUST_01852,65,52,25046.54,1,1,0
CUST_01853,63,35,0.0,1,1,1
CUST_01854,26,48,192659.44,2,0,1
CUST_01855,63,23,0.0,1,0,1
CUST_01856,61,22,195547.81,1,0,1
CUST_01857,41,53,174835.05,2,1,0
CUST_01858,78,21,4394.06,2,1,1
CUST_01859,35,6,47376.73,1,1,0
CUST_01860,75,63,0.0,2,1,1
CUST_01861,45,14,25242.55,1,1,0
CUST_01862,57,45,0.0,1,0,1
CUST_01863,21,6,75313.21,1,1,1
CUST_01864,76,19,224711.28,1,1,0
CUST_01865,50,6,0.0,2,1,0
CUST_01866,65,55,0.0,1,1,0
CUST_01867,37,48,209948.89,2,0,0
CUST_01868,68,53,0.0,1,1,0
CUST_01869,59,65,232397.66,1,1,0
CUST_01870,60,50,183842.04,1,1,0
CUST_01871,35,50,171118.24,2,1,0
CUST_01872,59,19,0.0,1,1,0
CUST_01873,65,10,190191.45,2,0,1
CUST_01874,39,40,65942.56,1,1,0
CUST_01875,28,71,12588.42,1,1,0
CUST_01876,76,22,0.0,2,0,1
CUST_01877,26,15,205443.2,2,1,0
CUST_01878,51,66,9302.75,2,1,0
CUST_01879,54,66,73470.97,1,1,1
CUST_01880,79,61,5958.36,1,0,0
CUST_01881,21,18,0.0,2,1,1
CUST_01882,55,67,134762.12,1,1,0
CUST_01883,24,71,134061.94,2,1,0
CUST_01884,44,30,0.0,1,0,1
CUST_01885,59,63,0.0,1,0,0
CUST_01886,28,29,0.0,1,0,1
CUST_01887,51,21,210758.37,1,1,0
CUST_01888,71,72,232823.02,1,0,0
CUST_01889,30,39,97134.45,3,0,0
CUST_01890,55,22,4515.93,1,0,0
CUST_01891,25,2,8337.05,1,1,0
CUST_01892,33,14,180633.25,2,0,1
CUST_01893,20,10,229972.05,4,1,0
CUST_01894,48,18,178325.3,2,1,0
CUST_01895,65,30,123544.01,1,1,0
CUST_01896,77,15,46019.05,1,0,0
CUST_01897,64,31,26718.07,1,1,0
CUST_01898,39,8,0.0,1,1,0
CUST_01899,63,69,0.0,2,0,1
CUST_01900,32,17,37016.57,3,1,0
CUST_01901,77,14,115629.66,3,1,0
CUST_01902,64,59,133345.2,2,0,0
CUST_01903,67,71,164844.62,1,1,0
CUST_01904,64,58,108197.0,2,0,0
CUST_01905,62,39,0.0,1,0,1
CUST_01906,66,67,0.0,1,1,1
CUST_01907,80,31,119068.08,2,0,1
CUST_01908,31,23,0.0,2,0,1
CUST_01909,34,43,34168.71,2,0,0
CUST_01910,71,51,0.0,2,1,0
CUST_01911,71,64,0.0,2,1,0
CUST_01912,30,5,191956.39,2,1,0
CUST_01913,66,9,54876.19,1,1,1
CUST_01914,20,49,31070.31,1,0,0
CUST_01915,43,26,25016.86,1,1,0
CUST_01916,32,12,79642.65,3,1,0
CUST_01917,74,6,161450.09,2,1,1
CUST_01918,30,7,145405.79,1,0,0
CUST_01919,50,53,0.0,3,1,0
CUST_01920,21,11,0.0,2,1,0
CUST_01921,20,61,0.0,1,1,0
CUST_01922,38,30,109171.03,1,0,0
CUST_01923,23,16,0.0,1,0,1
CUST_01924,65,17,214896.35,1,1,0
CUST_01925,42,43,0.0,1,0,1
CUST_01926,64,72,13070.43,2,0,0
CUST_01927,21,67,84996.96,2,0,1
CUST_01928,60,1,222865.85,2,1,0
CUST_01929,45,20,37864.76,1,0,0
